0,1,2
9361,"[0.21775539 0.09482327 0.077774   0.10037482 0.03589336 0.03634565
 0.00483719 0.00943174 0.02941268 0.04539458 0.03094066 0.01057545
 0.02326408 0.02288083 0.1050835  0.05626331 0.02792965 0.02699805
 0.01073705 0.03140522 0.06353436 0.01643164 0.01136388 0.0196746
 0.01188315 0.17067057 0.02900101 0.01726005 0.03218708 0.01905867
 0.03471784 0.00434091 0.00811451 0.00452317 0.04873738 0.00129713
 0.03266283 0.03617246 0.00308203 0.00431901 0.0048068  0.00219732
 0.00861032 0.05778544 0.15449402 0.00603572 0.01522757 0.01555481
 0.0020126  0.00199659 0.12475624 0.05341731 0.05578792 0.08039507
 0.10735866 0.09508747 0.02765096 0.0114836  0.02011873 0.23415565
 0.01773221 0.01541852 0.03832901 0.00740135 0.03477971 0.04026908
 0.02350449 0.01943963 0.0337518  0.01555833 0.06295249 0.01329326
 0.0143195  0.06233139 0.01694669 0.02657054 0.04289612 0.01395969
 0.0421706  0.02735157 0.05625477 0.01266909 0.02185586 0.00729509
 0.01760386 0.00354655 0.01239643 0.01159621 0.00368249 0.00305796
 0.02762384 0.01413254 0.00843452 0.03680665 0.0284994  0.00481139
 0.01262682 0.0062345  0.01634327 0.0028193 ]","[21094, 21094]"
9388,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.25980055 0.06377993 0.0778856  0.0686992
 0.04891263 0.0362976  0.01823596 0.01093305 0.04960676 0.03682069
 0.00667989 0.06342445 0.01266336 0.00821259 0.06872441 0.05810471
 0.03605453 0.0050878  0.01490411 0.06012594 0.01397288 0.02759113
 0.00537921 0.05178077 0.12331129 0.03309083 0.04679996 0.05231321
 0.01126516 0.00513978 0.04013982 0.00460278 0.01298846 0.02576235
 0.02414009 0.00472603 0.00878742 0.00556064 0.00384684 0.00509369
 0.03849365 0.00576094 0.04068707 0.04611717 0.03708572 0.00837071
 0.00797198 0.00271262 0.00393666 0.00299961]",[]
9402,"[0.21775539 0.09482327 0.077774   0.10037482 0.03589336 0.03634565
 0.00483719 0.00943174 0.02941268 0.04539458 0.03094066 0.01057545
 0.02326408 0.02288083 0.1050835  0.05626331 0.02792965 0.02699805
 0.01073705 0.03140522 0.06353436 0.01643164 0.01136388 0.0196746
 0.01188315 0.17067057 0.02900101 0.01726005 0.03218708 0.01905867
 0.03471784 0.00434091 0.00811451 0.00452317 0.04873738 0.00129713
 0.03266283 0.03617246 0.00308203 0.00431901 0.0048068  0.00219732
 0.00861032 0.05778544 0.15449402 0.00603572 0.01522757 0.01555481
 0.0020126  0.00199659 0.1138236  0.05017696 0.04748706 0.05599066
 0.1541964  0.09332586 0.0344438  0.01121314 0.01861889 0.1901293
 0.0142701  0.01903274 0.03904801 0.00663092 0.03267061 0.03996104
 0.01797047 0.01279865 0.04725984 0.01458203 0.04871042 0.01256915
 0.01196305 0.0568963  0.02055744 0.02584413 0.06923906 0.01586514
 0.04649095 0.01437781 0.06032892 0.0132361  0.01412907 0.01530016
 0.01643115 0.00455288 0.01298413 0.01076149 0.00443915 0.0031404
 0.02297614 0.03153254 0.01014667 0.03676004 0.02229126 0.0066722
 0.00741438 0.00506634 0.02138119 0.0023363 ]","[21094, 21094]"
9425,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.18840115 0.08598125 0.08578447 0.12728098
 0.0578782  0.11269505 0.01468907 0.01585352 0.03850322 0.12847851
 0.02014398 0.01234242 0.02009386 0.01143112 0.02986557 0.05177675
 0.04992172 0.02180427 0.01690479 0.01787826 0.08515433 0.01629213
 0.01029662 0.03319894 0.04271726 0.02142572 0.05585253 0.01582292
 0.02473026 0.04320251 0.03470694 0.01429137 0.01631144 0.01905959
 0.01914653 0.00318997 0.02379391 0.00998262 0.00411725 0.00434775
 0.02075513 0.00755532 0.00637141 0.0218799  0.01856184 0.00811832
 0.01878357 0.00825036 0.00492925 0.00358724]",[]
9590,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.25980055 0.06377993 0.0778856  0.0686992
 0.04891263 0.0362976  0.01823596 0.01093305 0.04960676 0.03682069
 0.00667989 0.06342445 0.01266336 0.00821259 0.06872441 0.05810471
 0.03605453 0.0050878  0.01490411 0.06012594 0.01397288 0.02759113
 0.00537921 0.05178077 0.12331129 0.03309083 0.04679996 0.05231321
 0.01126516 0.00513978 0.04013982 0.00460278 0.01298846 0.02576235
 0.02414009 0.00472603 0.00878742 0.00556064 0.00384684 0.00509369
 0.03849365 0.00576094 0.04068707 0.04611717 0.03708572 0.00837071
 0.00797198 0.00271262 0.00393666 0.00299961]",[]
9894,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.16013239 0.1017021  0.06358584 0.07810108
 0.12903862 0.05743905 0.06961191 0.01374217 0.0241318  0.07834734
 0.01857767 0.00916439 0.03727235 0.01498697 0.05354645 0.03734134
 0.02318897 0.0188642  0.03845407 0.02634801 0.0563448  0.02405289
 0.01280355 0.04514899 0.01087734 0.03637747 0.07950199 0.01471271
 0.03807994 0.02628208 0.03646877 0.00691695 0.01595824 0.02175122
 0.02242117 0.00595536 0.01571554 0.01242525 0.00779063 0.0040219
 0.01762838 0.02834797 0.00595978 0.03795233 0.03720758 0.02129779
 0.01018142 0.00827724 0.03785039 0.00243609]",[]
9895,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.16013239 0.1017021  0.06358584 0.07810108
 0.12903862 0.05743905 0.06961191 0.01374217 0.0241318  0.07834734
 0.01857767 0.00916439 0.03727235 0.01498697 0.05354645 0.03734134
 0.02318897 0.0188642  0.03845407 0.02634801 0.0563448  0.02405289
 0.01280355 0.04514899 0.01087734 0.03637747 0.07950199 0.01471271
 0.03807994 0.02628208 0.03646877 0.00691695 0.01595824 0.02175122
 0.02242117 0.00595536 0.01571554 0.01242525 0.00779063 0.0040219
 0.01762838 0.02834797 0.00595978 0.03795233 0.03720758 0.02129779
 0.01018142 0.00827724 0.03785039 0.00243609]",[]
9914,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.16829376 0.05355732 0.08851194 0.12268987
 0.06349728 0.09849982 0.00980411 0.01536917 0.03827657 0.12296334
 0.02332752 0.01982222 0.02164605 0.01160219 0.02727146 0.03355971
 0.04296516 0.02030878 0.01841594 0.01593336 0.09034467 0.01414782
 0.01135    0.03707971 0.03302621 0.03134696 0.09554762 0.01689506
 0.03960555 0.02971804 0.06656838 0.0125132  0.01622223 0.01372898
 0.01224715 0.00225388 0.0176911  0.01280769 0.00359786 0.00296888
 0.00726786 0.00656131 0.00990275 0.03138701 0.02158703 0.00501318
 0.01520674 0.00951959 0.00401623 0.00255878]",[]
9954,"[0.22378095 0.10164362 0.07690407 0.09030313 0.08234926 0.10087418
 0.03244274 0.01275988 0.03228298 0.04752639 0.01624539 0.01525275
 0.02219718 0.01279556 0.07280969 0.05067359 0.03393434 0.01425996
 0.02345503 0.03250319 0.05906665 0.02616962 0.00905904 0.03605264
 0.02104735 0.03038995 0.06726823 0.03030107 0.02397816 0.01946212
 0.03489474 0.01145242 0.0189657  0.02142149 0.03021758 0.00437156
 0.03730838 0.00952813 0.00609329 0.00530561 0.01619161 0.01007908
 0.01665751 0.04077353 0.03584313 0.01286005 0.0137627  0.0068797
 0.00858608 0.00351325 0.21802025 0.06248978 0.09240309 0.14314146
 0.04297708 0.05486587 0.00520534 0.01598675 0.04157276 0.02999257
 0.02489309 0.02818537 0.0189911  0.01360844 0.04504562 0.01984995
 0.04949086 0.02141185 0.01281343 0.01678528 0.08439773 0.01373527
 0.00918735 0.03875177 0.03159471 0.02679995 0.07981368 0.02864627
 0.02526401 0.03178399 0.05249545 0.00609481 0.01725162 0.00541987
 0.01687563 0.00195083 0.10726762 0.01156187 0.00264692 0.00356514
 0.01015222 0.00366136 0.02134028 0.03382005 0.02657997 0.00258652
 0.02028324 0.00941325 0.0018544  0.00290857]","[3089, 3076, 7782, 7146, 3069, 14507, 17645, 16209, 16586]"
9967,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.25980055 0.06377993 0.0778856  0.0686992
 0.04891263 0.0362976  0.01823596 0.01093305 0.04960676 0.03682069
 0.00667989 0.06342445 0.01266336 0.00821259 0.06872441 0.05810471
 0.03605453 0.0050878  0.01490411 0.06012594 0.01397288 0.02759113
 0.00537921 0.05178077 0.12331129 0.03309083 0.04679996 0.05231321
 0.01126516 0.00513978 0.04013982 0.00460278 0.01298846 0.02576235
 0.02414009 0.00472603 0.00878742 0.00556064 0.00384684 0.00509369
 0.03849365 0.00576094 0.04068707 0.04611717 0.03708572 0.00837071
 0.00797198 0.00271262 0.00393666 0.00299961]",[]
9978,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.08713053 0.03084466 0.0601744  0.08365674
 0.0871501  0.07290214 0.00575902 0.011633   0.01449205 0.29427785
 0.02624559 0.00528579 0.060054   0.0065831  0.01624076 0.01658293
 0.02003692 0.02529573 0.03081378 0.00497548 0.06849068 0.00848573
 0.01886946 0.09961206 0.00465788 0.01588006 0.05075875 0.00388818
 0.08786105 0.02129965 0.08606698 0.00855194 0.02160797 0.01257108
 0.00690916 0.00130748 0.00765987 0.01402239 0.00299842 0.00146419
 0.00696368 0.00492518 0.0024742  0.03085257 0.01179373 0.00286259
 0.00994712 0.00848312 0.0026934  0.00177334]",[]
10011,"[0.258408   0.05867819 0.09032187 0.10813058 0.02486984 0.04102775
 0.00672793 0.01528519 0.0475874  0.04133443 0.01610955 0.03063004
 0.01320688 0.01459556 0.0505572  0.02237555 0.04609684 0.01807164
 0.00798871 0.02851727 0.07149898 0.02469774 0.00896048 0.05908422
 0.10798769 0.00941958 0.06749928 0.03974289 0.01380927 0.04774781
 0.02814218 0.00506562 0.02566514 0.01434563 0.01780575 0.00281478
 0.0662795  0.00678375 0.00285322 0.0037339  0.01769543 0.00324876
 0.02408787 0.03214452 0.01110313 0.00529463 0.0141934  0.00733549
 0.00184203 0.00333395 0.17463484 0.09685977 0.07846814 0.11735822
 0.07574884 0.11153485 0.03049399 0.01524799 0.03175408 0.10436543
 0.02073482 0.01393316 0.02379388 0.0119049  0.03551397 0.04705952
 0.04092723 0.02146098 0.02206659 0.02417059 0.08164496 0.01743855
 0.01062813 0.03574571 0.02426239 0.02512879 0.0614982  0.01646888
 0.02689863 0.04018947 0.04152352 0.01422708 0.01651257 0.01788053
 0.01856459 0.00418075 0.02293299 0.01077291 0.00503296 0.00448456
 0.02083295 0.01130807 0.00851567 0.02427118 0.02226957 0.00971127
 0.01830213 0.00843018 0.00998167 0.00354377]","[17015, 3048, 5030, 11703, 16068, 8787, 16114]"
10033,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.25980055 0.06377993 0.0778856  0.0686992
 0.04891263 0.0362976  0.01823596 0.01093305 0.04960676 0.03682069
 0.00667989 0.06342445 0.01266336 0.00821259 0.06872441 0.05810471
 0.03605453 0.0050878  0.01490411 0.06012594 0.01397288 0.02759113
 0.00537921 0.05178077 0.12331129 0.03309083 0.04679996 0.05231321
 0.01126516 0.00513978 0.04013982 0.00460278 0.01298846 0.02576235
 0.02414009 0.00472603 0.00878742 0.00556064 0.00384684 0.00509369
 0.03849365 0.00576094 0.04068707 0.04611717 0.03708572 0.00837071
 0.00797198 0.00271262 0.00393666 0.00299961]",[]
10036,"[2.14610055e-01 4.03135389e-01 7.20774308e-02 7.24725053e-02
 5.15465019e-03 3.89307171e-01 8.08401499e-03 1.66553296e-02
 2.21370533e-02 1.91056170e-02 1.38923675e-02 1.92819245e-03
 1.13180457e-02 9.06485692e-03 1.79991871e-02 8.20230097e-02
 1.75349806e-02 1.39344381e-02 1.55568426e-03 3.46243903e-02
 3.47158797e-02 3.46880294e-02 7.13497913e-03 1.36047788e-03
 9.91348550e-03 1.24696875e-02 8.63864366e-03 3.81166604e-03
 1.05103722e-03 1.66004524e-02 1.84156746e-03 4.73904721e-02
 5.81368292e-03 5.83903166e-04 1.55671500e-02 1.61435304e-03
 6.75249472e-02 9.58066806e-03 9.13286116e-03 8.54492839e-03
 4.97672940e-03 3.30043782e-04 1.09102891e-03 6.11275714e-03
 1.08570978e-02 1.92787331e-02 2.19191480e-02 5.34345629e-03
 4.16166498e-04 5.71070844e-03 2.17121474e-01 1.42697579e-01
 8.97793643e-02 1.39452056e-01 2.23900428e-02 1.57459645e-01
 1.12041313e-02 1.65922131e-02 3.76214149e-02 5.21476745e-02
 2.38869173e-02 1.18255009e-02 1.41074684e-02 1.76690702e-02
 4.22819293e-02 6.65595031e-02 4.56360136e-02 2.84898480e-02
 6.15830617e-03 2.48302193e-02 1.24138441e-01 1.88785523e-02
 9.75720508e-03 1.24532146e-02 1.72689265e-02 2.90489798e-02
 4.26924812e-02 1.87985174e-02 7.87324078e-03 7.74104966e-02
 1.67517794e-02 1.94623538e-02 1.52543429e-02 3.61068700e-03
 3.00270126e-02 2.29842749e-03 5.63278101e-02 1.13881063e-02
 4.94112010e-03 5.07263255e-03 1.18622726e-02 2.16166962e-03
 8.90557210e-03 1.84640034e-02 2.58949950e-02 1.05655446e-02
 2.24412351e-02 1.10507444e-02 2.37319606e-03 3.94284255e-03]",[15267]
10092,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.25980055 0.06377993 0.0778856  0.0686992
 0.04891263 0.0362976  0.01823596 0.01093305 0.04960676 0.03682069
 0.00667989 0.06342445 0.01266336 0.00821259 0.06872441 0.05810471
 0.03605453 0.0050878  0.01490411 0.06012594 0.01397288 0.02759113
 0.00537921 0.05178077 0.12331129 0.03309083 0.04679996 0.05231321
 0.01126516 0.00513978 0.04013982 0.00460278 0.01298846 0.02576235
 0.02414009 0.00472603 0.00878742 0.00556064 0.00384684 0.00509369
 0.03849365 0.00576094 0.04068707 0.04611717 0.03708572 0.00837071
 0.00797198 0.00271262 0.00393666 0.00299961]",[]
10121,"[0.19218519 0.09748625 0.09744955 0.19003026 0.02589039 0.11407293
 0.00684447 0.01702763 0.03209339 0.07144563 0.03035649 0.00646757
 0.01641636 0.01619694 0.03909224 0.02703077 0.0543309  0.03911394
 0.00735286 0.01509075 0.16872639 0.01441897 0.01369933 0.05232987
 0.01314583 0.02326772 0.06475545 0.00837079 0.01949369 0.09270357
 0.0236211  0.0143551  0.02347957 0.00765534 0.01986658 0.00204677
 0.05076047 0.01257623 0.00322066 0.0040347  0.00652426 0.00357325
 0.00381096 0.02775899 0.02496241 0.00492171 0.0330591  0.01395822
 0.00206077 0.00462271 0.19833734 0.05634274 0.10018869 0.14476728
 0.07362004 0.04949714 0.01442507 0.01598959 0.04386237 0.03183409
 0.02978347 0.02854032 0.02042145 0.01149557 0.03755331 0.01246325
 0.04766638 0.02590591 0.02220849 0.02022707 0.11599914 0.01887066
 0.01006955 0.1057636  0.05064945 0.01398875 0.02954726 0.02158821
 0.04819482 0.05682937 0.05504256 0.00648548 0.02469748 0.01747132
 0.01576255 0.00252554 0.05445674 0.0089178  0.00295039 0.00304505
 0.00693068 0.01245138 0.01467631 0.05081639 0.01575111 0.00455991
 0.02348662 0.01410706 0.00730848 0.00315296]","[7771, 5601, 18262]"
10139,"[0.14421874 0.03577034 0.05181777 0.05838578 0.11338285 0.04667408
 0.01641166 0.01073911 0.01847163 0.24176309 0.01454449 0.0103502
 0.06271423 0.00713596 0.05466989 0.03961839 0.01686172 0.01760961
 0.03980053 0.0092415  0.05275916 0.01197164 0.01813913 0.08359963
 0.00962705 0.01609854 0.05849535 0.01534323 0.05651739 0.02682374
 0.06494575 0.00543603 0.03125103 0.00751418 0.02165089 0.00342998
 0.00923353 0.01134537 0.00343799 0.00249172 0.05387143 0.00882788
 0.00603956 0.06771437 0.0204693  0.0032539  0.00741461 0.00498151
 0.0105339  0.00276598 0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.        ]",[21167]
10201,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.18046078 0.09565542 0.07820044 0.11433145
 0.07277153 0.10518799 0.0302531  0.01510417 0.03256727 0.10094968
 0.01998075 0.01532016 0.02286442 0.0121957  0.03723061 0.04619745
 0.04066111 0.02075201 0.02124046 0.02544915 0.07973957 0.01831246
 0.01034678 0.03773422 0.02925601 0.02452299 0.06180962 0.01867593
 0.02555233 0.04034683 0.03815564 0.01329398 0.01738369 0.01799563
 0.01873534 0.00421456 0.02683551 0.01047147 0.00494993 0.00452241
 0.02104799 0.01109906 0.01006126 0.02438336 0.02178951 0.00959399
 0.01761047 0.00812657 0.00987034 0.00354649]",[]
10262,"[0.17219894 0.10577649 0.07524871 0.10561405 0.04204999 0.13682697
 0.02129523 0.01394046 0.02911889 0.12609326 0.02588425 0.01008913
 0.01931273 0.01452952 0.03176261 0.03957608 0.03176664 0.02750858
 0.01225119 0.02223397 0.10900245 0.01803689 0.01032159 0.04848422
 0.01488098 0.02277801 0.06545401 0.01407405 0.02753026 0.05317961
 0.02613549 0.01742609 0.01712039 0.01344234 0.01543843 0.00318092
 0.04925697 0.0122928  0.00466137 0.00413376 0.0110372  0.00607876
 0.00549024 0.02068545 0.01877532 0.00977283 0.01531172 0.01080288
 0.0048127  0.00305937 0.17316738 0.10434723 0.08162598 0.12268175
 0.08823262 0.10909267 0.03618392 0.01611194 0.03291988 0.08172649
 0.0203237  0.01489403 0.02530039 0.01192178 0.03072765 0.04917032
 0.04220755 0.02066253 0.02549224 0.02682875 0.07639285 0.01853184
 0.01092386 0.03581577 0.02778957 0.0230078  0.05279949 0.01600587
 0.02873928 0.04066868 0.04263109 0.01355399 0.01598782 0.02174666
 0.01749325 0.00470671 0.02243247 0.00937807 0.005581   0.00483433
 0.02466051 0.01364456 0.00911336 0.02379328 0.0200283  0.01096029
 0.02008426 0.00811828 0.01197689 0.00380531]","[2629, 5030, 6189, 11703, 11279, 16204, 20775, 14394, 16532, 14192, 12019, 12020]"
10343,"[0.23172042 0.17142466 0.06133244 0.06385056 0.11180326 0.04493991
 0.07321547 0.0108993  0.02628844 0.02036204 0.02438264 0.01356749
 0.02179683 0.02419331 0.09036604 0.03427912 0.01814371 0.01748846
 0.02831864 0.07378414 0.04738991 0.03872059 0.00695356 0.03817303
 0.00479541 0.05013773 0.01102315 0.03281929 0.02470377 0.02060312
 0.0140484  0.00573263 0.01033645 0.00212012 0.03954919 0.00525101
 0.0112285  0.0176857  0.00527847 0.00566291 0.00638473 0.01632386
 0.01199031 0.06388371 0.05398356 0.00961081 0.01004145 0.01036208
 0.02858836 0.00318116 0.08713053 0.03084466 0.0601744  0.08365674
 0.0871501  0.07290214 0.00575902 0.011633   0.01449205 0.29427785
 0.02624559 0.00528579 0.060054   0.0065831  0.01624076 0.01658293
 0.02003692 0.02529573 0.03081378 0.00497548 0.06849068 0.00848573
 0.01886946 0.09961206 0.00465788 0.01588006 0.05075875 0.00388818
 0.08786105 0.02129965 0.08606698 0.00855194 0.02160797 0.01257108
 0.00690916 0.00130748 0.00765987 0.01402239 0.00299842 0.00146419
 0.00696368 0.00492518 0.0024742  0.03085257 0.01179373 0.00286259
 0.00994712 0.00848312 0.0026934  0.00177334]",[18107]
10345,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.08713053 0.03084466 0.0601744  0.08365674
 0.0871501  0.07290214 0.00575902 0.011633   0.01449205 0.29427785
 0.02624559 0.00528579 0.060054   0.0065831  0.01624076 0.01658293
 0.02003692 0.02529573 0.03081378 0.00497548 0.06849068 0.00848573
 0.01886946 0.09961206 0.00465788 0.01588006 0.05075875 0.00388818
 0.08786105 0.02129965 0.08606698 0.00855194 0.02160797 0.01257108
 0.00690916 0.00130748 0.00765987 0.01402239 0.00299842 0.00146419
 0.00696368 0.00492518 0.0024742  0.03085257 0.01179373 0.00286259
 0.00994712 0.00848312 0.0026934  0.00177334]",[]
10354,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.1251667  0.15543526 0.04969854 0.05749269
 0.13913636 0.08299071 0.15350822 0.0134079  0.01606859 0.11149175
 0.01859973 0.00700293 0.04191688 0.01496113 0.0377025  0.04111805
 0.014819   0.01619762 0.04290517 0.03548908 0.03998715 0.04108269
 0.01153718 0.04845065 0.00397246 0.02264255 0.02136861 0.01324844
 0.04149708 0.0157683  0.03597307 0.01004197 0.01169373 0.01253606
 0.01819891 0.00952182 0.00710583 0.01207364 0.01044088 0.00477573
 0.02600658 0.02331559 0.00512365 0.03293927 0.02248658 0.03073761
 0.00784023 0.00685258 0.08240948 0.00271397]",[]
10380,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.19836113 0.0734633  0.08071676 0.11203775
 0.07336607 0.08842183 0.01667429 0.01370087 0.03450219 0.07211909
 0.02262751 0.01900286 0.02693515 0.01167749 0.05557681 0.03308411
 0.03747067 0.02258103 0.02194341 0.02129398 0.08562052 0.01709241
 0.01109635 0.0517831  0.02721872 0.02584242 0.070086   0.02496411
 0.04290482 0.04151781 0.04816408 0.01069107 0.02092273 0.00996748
 0.02159814 0.00271803 0.03498602 0.01053822 0.00389069 0.00353124
 0.01382267 0.00877329 0.01347263 0.03761731 0.02825769 0.00602517
 0.01607463 0.00930072 0.00635172 0.00285809]",[]
10402,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.24136856 0.12496414 0.08550772 0.09397498
 0.06009329 0.06508079 0.03080978 0.0162081  0.0446794  0.04873397
 0.01722088 0.02072085 0.02706132 0.01806858 0.06643332 0.06464821
 0.04079723 0.01454246 0.01719885 0.03635482 0.0387322  0.02821006
 0.00978976 0.01626621 0.04709607 0.04322466 0.02936785 0.035301
 0.02034742 0.01422786 0.04263651 0.00777457 0.01066224 0.01325638
 0.03106867 0.00412617 0.0061749  0.01396923 0.00620441 0.00530028
 0.01924693 0.00470291 0.01399433 0.04886129 0.04321337 0.01502622
 0.01169349 0.00695607 0.00990809 0.00297771]",[]
10413,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.10143325 0.0463181  0.04914797 0.05396748
 0.10619972 0.03045735 0.03159126 0.01436854 0.01687653 0.134751
 0.01230676 0.0117919  0.03654997 0.01093061 0.02661031 0.03973242
 0.0156259  0.01311623 0.03326652 0.01728512 0.04089063 0.01874956
 0.01695427 0.05078816 0.01751425 0.01232939 0.04313087 0.00994078
 0.04190695 0.01951436 0.055593   0.00423055 0.01539693 0.2262546
 0.01358235 0.00617901 0.00827658 0.00849404 0.00610227 0.00300982
 0.03175507 0.01586592 0.00651298 0.02959712 0.01236561 0.02633425
 0.00674613 0.00533055 0.0129495  0.00238445]",[]
10419,"[0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.17876048 0.11057212 0.07386232 0.09354877
 0.01134978 0.08965435 0.0043176  0.01697891 0.03047047 0.01243525
 0.03247223 0.01131417 0.00705748 0.03101825 0.02884027 0.01280149
 0.02075715 0.03612305 0.00273329 0.00909589 0.24623294 0.01296772
 0.00975518 0.00700509 0.00575274 0.017198   0.03250192 0.00914117
 0.00376896 0.12980679 0.00728646 0.01168489 0.01372551 0.00489682
 0.01663486 0.00131002 0.2080025  0.01360867 0.00265107 0.00359119
 0.00150457 0.00114879 0.00339066 0.01216232 0.01562634 0.0059728
 0.01284765 0.01637789 0.00077284 0.00278166]",[]
